    0         137.18943600            -0.997463                    0 
    1         132.90016900            -1.653162            -0.655699 
    2          71.14590400           -10.594002             -9.59654 
    3          25.92366900           -16.092366             -15.0949 
    4          10.42808500           -17.416481              -16.419 
    5           2.85071900           -17.755966             -16.7585 
    6           1.14787500           -17.784468              -16.787 
    7           2.00392700           -17.771715             -16.7743 
    8           1.36909000           -17.779931             -16.7825 
    9           0.54914800           -17.781358             -16.7839 
   10           0.53659500           -17.775818             -16.7784 
   11           0.95204600           -17.749307             -16.7518 
   12           2.91554400           -17.749388             -16.7519 
   13           5.35629700           -18.032061             -17.0346 
   14           3.96317100           -17.484255             -16.4868 
   15           2.59212800           -17.699736             -16.7023 
   16           3.71003900           -17.574110             -16.5766 
   17           1.26365400           -17.767772             -16.7703 
   18           2.64340000           -17.694053             -16.6966 
   19           0.48315200           -17.750576             -16.7531 
   20           0.21050900           -17.754020             -16.7566 
   21           0.17958600           -17.753606             -16.7561 
   22           0.17917100           -17.753197             -16.7557 
   23           0.16067300           -17.753740             -16.7563 
   24           0.08756600           -17.753839             -16.7564 
   25           0.06827600           -17.753852             -16.7564 
   26           0.19357400           -17.753615             -16.7562 
   27           0.18609800           -17.754276             -16.7568 
   28           0.06696700           -17.753846             -16.7564 
   29           0.06841100           -17.753780             -16.7563 
   30           0.02999200           -17.753974             -16.7565 
   31           0.34232300           -17.753086             -16.7556 
   32           2.28907300           -17.709473              -16.712 
   33           0.78265600           -17.741125             -16.7437 
   34           3.50037200           -17.618944             -16.6215 
   35           0.34883300           -17.755323             -16.7579 
   36           4.71253500           -17.666558             -16.6691 
   37           0.32300500           -17.752885             -16.7554 
   38           0.24589600           -17.753559             -16.7561 
   39           0.94191200           -17.761127             -16.7637 
   40           0.85490000           -17.739011             -16.7415 
   41           1.05646700           -17.755363             -16.7579 
   42           0.69608600           -17.749225             -16.7518 
   43           1.24428500           -17.774390             -16.7769 
   44           1.54141400           -17.752215             -16.7548 
   45           9.05396000           -14.165671             -13.1682 
   46          11.53301800           -13.710343             -12.7129 
   47          11.56177800           -14.220821             -13.2234 
   48          11.62681300           -15.837840             -14.8404 
   49           4.67115600           -17.605212             -16.6077 
   50           7.57857200           -17.614791             -16.6173 
   51           4.02810900           -17.761956             -16.7645 
   52           2.40458200           -17.863826             -16.8664 
   53           2.87439400           -17.923496              -16.926 
   54           3.26514100           -17.917434               -16.92 
   55           3.05544800           -17.787232             -16.7898 
   56           2.50805100           -17.639337             -16.6419 
   57           2.15988900           -17.611471              -16.614 
   58           1.67961300           -17.685652             -16.6882 
   59           0.43854300           -17.761490              -16.764 
   60           1.24810200           -17.746592             -16.7491 
   61           0.34219700           -17.752243             -16.7548 
   62           0.18900400           -17.753543             -16.7561 
   63           0.11207100           -17.753768             -16.7563 
   64           0.16718600           -17.753215             -16.7558 
   65           0.14953300           -17.753900             -16.7564 
   66           0.60691000           -17.751882             -16.7544 
   67           0.12578900           -17.753776             -16.7563 
   68           0.42723300           -17.752744             -16.7553 
   69           0.02197900           -17.753859             -16.7564 
   70           0.03081900           -17.753832             -16.7564 
   71           0.00249500           -17.753860             -16.7564 
   72           0.05267900           -17.753841             -16.7564 
   73           0.06549700           -17.753828             -16.7564 
   74           0.00815700           -17.753862             -16.7564 
   75           0.02772200           -17.753852             -16.7564 
   76           0.06113700           -17.753812             -16.7563 
   77           0.14321900           -17.753501              -16.756 
   78           0.22591300           -17.753601             -16.7561 
   79           0.03691700           -17.753851             -16.7564 
   80           0.44312900           -17.751914             -16.7545 
   81           0.10014000           -17.753804             -16.7563 
   82           0.02173500           -17.753870             -16.7564 
   83           0.03834700           -17.753827             -16.7564 
   84           0.58670600           -17.752675             -16.7552 
   85           0.05806500           -17.753842             -16.7564 
   86           0.02734100           -17.753853             -16.7564 
   87           0.01272600           -17.753857             -16.7564 
   88           0.02068600           -17.753856             -16.7564 
   89           0.01922900           -17.753857             -16.7564 
   90           0.07682200           -17.753836             -16.7564 
   91           0.03643700           -17.753859             -16.7564 
   92           0.00621800           -17.753860             -16.7564 
   93           0.00873700           -17.753860             -16.7564 
   94           0.00293200           -17.753860             -16.7564 
   95           0.20406100           -17.753743             -16.7563 
   96           0.04101500           -17.753920             -16.7565 
   97           0.51933500           -17.754537             -16.7571 
   98           0.02360800           -17.753791             -16.7563 
   99           0.23645600           -17.753732             -16.7563 
