    0           0.46827600          -127.906984                    0 
    1           0.44695800          -127.909560          -0.00257541 
    2           0.22920500          -127.934660           -0.0276757 
    3           0.20667100          -127.955816           -0.0488317 
    4           0.26742800          -127.971178           -0.0641941 
    5           0.21051600          -127.986978           -0.0799934 
    6           0.26643900          -127.995042           -0.0880575 
    7           0.28633800          -128.005348           -0.0983638 
    8           0.52132600          -128.042737            -0.135753 
    9           0.31099900          -128.034877            -0.127893 
   10           0.18703600          -128.043727            -0.136743 
   11           0.08760500          -128.057998            -0.151014 
   12           0.06512500          -128.057320            -0.150336 
   13           0.18268000          -128.050500            -0.143516 
   14           0.26868900          -128.032392            -0.125408 
   15           0.10560200          -128.050459            -0.143475 
   16           0.06772300          -128.049407            -0.142423 
   17           0.08586500          -128.047117            -0.140132 
   18           0.34121700          -128.041809            -0.134825 
   19           0.52770700          -128.030562            -0.123578 
   20           0.98439700          -127.953415           -0.0464309 
   21           0.32033000          -128.076103            -0.169119 
   22           0.12228300          -128.094457            -0.187473 
   23           0.10055400          -128.096845            -0.189861 
   24           0.10428800          -128.102926            -0.195942 
   25           0.77277800          -128.010043            -0.103059 
   26           0.21590500          -128.127004             -0.22002 
   27           0.07628500          -128.131969            -0.224985 
   28           0.03711900          -128.134124             -0.22714 
   29           0.08889200          -128.135297            -0.228313 
   30           0.15910300          -128.139860            -0.232875 
   31           0.82591300          -128.037272            -0.130288 
   32           0.39456200          -128.107904            -0.200919 
   33           0.09850700          -128.127189            -0.220205 
   34           0.04305600          -128.130557            -0.223573 
   35           0.03712100          -128.130927            -0.223943 
   36           0.03190300          -128.130494             -0.22351 
   37           0.05132100          -128.127736            -0.220752 
   38           0.30862200          -128.087725            -0.180741 
   39           0.08712800          -128.109190            -0.202206 
   40           0.08773800          -128.111246            -0.204262 
   41           0.04760400          -128.110948            -0.203964 
   42           0.02607200          -128.111157            -0.204173 
   43           0.01781900          -128.111811            -0.204827 
   44           0.17981400          -128.114092            -0.207108 
   45           0.09285200          -128.113444            -0.206459 
   46           0.05613400          -128.109320            -0.202336 
   47           0.07974700          -128.087093            -0.180109 
   48           0.55214100          -128.070198            -0.163214 
   49           0.09880400          -128.053500            -0.146516 
   50           0.09002200          -128.055910            -0.148926 
   51           0.12041700          -128.052595            -0.145611 
   52           0.10790800          -128.042796            -0.135812 
   53           0.06587200          -128.018781            -0.111796 
   54           0.48903500          -127.956928           -0.0499435 
   55           0.19440300          -128.001315           -0.0943305 
   56           0.13629600          -127.998952           -0.0919678 
   57           0.01936200          -127.989277           -0.0822927 
   58           0.01282800          -127.987912           -0.0809274 
   59           0.00973300          -127.986903           -0.0799191 
   60           0.01842200          -127.984023           -0.0770392 
   61           0.08160100          -127.974468           -0.0674837 
   62           0.10919400          -127.956935           -0.0499504 
   63           0.07665000          -127.953275           -0.0462906 
   64           0.02621800          -127.967090           -0.0601059 
   65           0.02581500          -127.966288           -0.0593038 
   66           0.01108900          -127.967294           -0.0603096 
