    0           8.24689800          -156.770125                    0 
    1           3.10570500          -157.792136             -1.02201 
    2           1.24626200          -158.451708             -1.68158 
    3           0.47169600          -158.747810             -1.97768 
    4           0.23953000          -158.824557             -2.05443 
    5           0.13539000          -158.839809             -2.06968 
    6           0.13374200          -158.842847             -2.07272 
    7           0.09527800          -158.845947             -2.07582 
    8           0.10278000          -158.848793             -2.07867 
    9           0.08218100          -158.851319             -2.08119 
   10           0.06952600          -158.853177             -2.08305 
   11           0.04499300          -158.854330              -2.0842 
   12           0.05319900          -158.854819             -2.08469 
   13           0.03291200          -158.855059             -2.08493 
   14           0.03009000          -158.855243             -2.08512 
   15           0.02459200          -158.855395             -2.08527 
   16           0.02530000          -158.855534             -2.08541 
   17           0.01914800          -158.855648             -2.08552 
   18           0.01973400          -158.855742             -2.08562 
