    0          33.79421700          -149.725982                    0 
    1          12.74556600          -156.044101             -6.31812 
    2           2.82025800          -157.971107             -8.24512 
    3           1.63571700          -158.213133             -8.48715 
    4           1.22560000          -158.252778              -8.5268 
    5           0.57144000          -158.299224             -8.57324 
    6           0.28992500          -158.323750             -8.59777 
    7           0.17977600          -158.334130             -8.60815 
    8           0.14584800          -158.343953             -8.61797 
    9           0.10852000          -158.352922             -8.62694 
   10           0.07471600          -158.359627             -8.63364 
   11           0.14757500          -158.362715             -8.63673 
   12           0.04271700          -158.363636             -8.63765 
   13           0.03968400          -158.364062             -8.63808 
   14           0.03503100          -158.364474             -8.63849 
   15           0.03080700          -158.364877             -8.63889 
   16           0.02488400          -158.365181              -8.6392 
   17           0.01761200          -158.365354             -8.63937 
   18           0.01884000          -158.365501             -8.63952 
   19           0.01547900          -158.365587              -8.6396 
