    0           0.68955000          -337.992375                    0 
    1           0.67027700          -338.040618           -0.0482422 
    2           0.59518000          -338.107363            -0.114988 
    3           0.46503400          -338.175810            -0.183435 
    4           0.33893700          -338.245388            -0.253012 
    5           0.27110600          -338.305009            -0.312633 
    6           0.17023500          -338.353487            -0.361111 
    7           0.12928600          -338.387539            -0.395164 
    8           0.11329800          -338.402348            -0.409973 
    9           0.09332400          -338.407785             -0.41541 
   10           0.07789800          -338.411824            -0.419448 
   11           0.06954100          -338.416122            -0.423747 
   12           0.06171400          -338.420660            -0.428285 
   13           0.04919900          -338.425125             -0.43275 
   14           0.04152900          -338.429465             -0.43709 
   15           0.03107700          -338.433304            -0.440928 
   16           0.02592100          -338.436529            -0.444153 
   17           0.03791200          -338.438522            -0.446147 
   18           0.02513200          -338.439117            -0.446742 
   19           0.02004200          -338.439252            -0.446877 
   20           0.01416100          -338.439390            -0.447015 
