Extremum 1 found at image  0.000000 with energy:  0.000000
Extremum 2 found at image  0.515384 with energy: -0.000997
Extremum 3 found at image  3.038944 with energy:  0.108539
Extremum 4 found at image  5.000000 with energy:  0.001058
