    0           2.53892900          -158.996325                    0 
    1           1.86701700          -159.092398           -0.0960736 
    2           0.83367100          -159.214069            -0.217744 
    3           0.53732200          -159.299900            -0.303575 
    4           0.24149100          -159.343544            -0.347219 
    5           0.17413300          -159.360465             -0.36414 
    6           0.20147800          -159.370260            -0.373935 
    7           0.09126900          -159.372968            -0.376643 
    8           0.06441600          -159.374864             -0.37854 
    9           0.05681600          -159.376320            -0.379995 
   10           0.03339600          -159.377668            -0.381344 
   11           0.03735300          -159.379409            -0.383084 
   12           0.02743600          -159.381331            -0.385007 
   13           0.03717400          -159.383184            -0.386859 
   14           0.02548700          -159.384565            -0.388241 
   15           0.02747000          -159.385637            -0.389312 
   16           0.02006100          -159.386401            -0.390076 
   17           0.02032100          -159.387139            -0.390815 
   18           0.01015900          -159.387839            -0.391514 
