    0          35.91469100           -16.436837                    0 
    1          35.46813000           -16.475589           -0.0387521 
    2          27.85980700           -17.129158            -0.692321 
    3          15.59658700           -18.137810             -1.70097 
    4           8.10075600           -18.640422             -2.20358 
    5           5.74908300           -18.912829             -2.47599 
    6           3.96754800           -19.093283             -2.65645 
    7           2.07009700           -19.207813             -2.77098 
    8           0.75884200           -19.249395             -2.81256 
    9           0.56818400           -19.258482             -2.82164 
   10           0.59866300           -19.264283             -2.82745 
   11           2.01367000           -19.283656             -2.84682 
   12           5.93795900           -19.252283             -2.81545 
   13           6.71405300           -19.284470             -2.84763 
   14           4.86080100           -19.574106             -3.13727 
   15           1.62788900           -19.632288             -3.19545 
   16           6.02022100           -19.282477             -2.84564 
   17           0.47840400           -19.622528             -3.18569 
   18           1.55468100           -19.610041              -3.1732 
   19           0.62390600           -19.607058             -3.17022 
   20           0.21860800           -19.593105             -3.15627 
   21           0.23227000           -19.584325             -3.14749 
   22           0.50395000           -19.569529             -3.13269 
   23           0.19544300           -19.570574             -3.13374 
   24           0.32573800           -19.558233              -3.1214 
   25           0.44118500           -19.526376             -3.08954 
   26           0.56028500           -19.423148             -2.98631 
   27           0.45050100           -19.468461             -3.03162 
   28           0.17920000           -19.487145             -3.05031 
   29           0.06442800           -19.492649             -3.05581 
   30           0.10145100           -19.493079             -3.05624 
   31           0.35902400           -19.483326             -3.04649 
   32           2.41945500           -19.514550             -3.07771 
   33           0.19283900           -19.517280             -3.08044 
   34           1.64702600           -19.449230             -3.01239 
   35           1.13874800           -19.495035              -3.0582 
   36           4.23765100           -19.540534              -3.1037 
   37           0.49427100           -19.549047             -3.11221 
   38           0.22685800           -19.528023             -3.09119 
   39           0.85696900           -19.491792             -3.05496 
   40           0.74656100           -19.451411             -3.01457 
   41           0.63554800           -19.479532             -3.04269 
   42           1.34780400           -19.514713             -3.07788 
   43           1.67614600           -19.506014             -3.06918 
   44           0.13094900           -19.474681             -3.03784 
   45           3.82788000           -19.440676             -3.00384 
   46           2.38285600           -19.478234              -3.0414 
   47           0.50770700           -19.495237              -3.0584 
   48           1.14568400           -19.492040              -3.0552 
   49           0.62676800           -19.496124             -3.05929 
   50           0.14283100           -19.496950             -3.06011 
   51           0.11061300           -19.496187             -3.05935 
   52           0.09862100           -19.496029             -3.05919 
   53           0.09103400           -19.495328             -3.05849 
   54           0.12453700           -19.494801             -3.05796 
   55           0.20770600           -19.495742              -3.0589 
   56           0.29547900           -19.502299             -3.06546 
   57           1.46845200           -19.508994             -3.07216 
   58           0.93459500           -19.528778             -3.09194 
   59           1.62409500           -19.534994             -3.09816 
   60           1.63589800           -19.542126             -3.10529 
   61           0.37714600           -19.545914             -3.10908 
   62           0.11969700           -19.543166             -3.10633 
   63           0.15801700           -19.542107             -3.10527 
   64           0.15663800           -19.539852             -3.10301 
   65           0.14996800           -19.528861             -3.09202 
   66           0.34885000           -19.483511             -3.04667 
   67           0.06943600           -19.433389             -2.99655 
   68           0.08176800           -19.462589             -3.02575 
   69           0.06770800           -19.473027             -3.03619 
   70           0.02900500           -19.474863             -3.03803 
   71           0.01478700           -19.470664             -3.03383 
   72           0.02361300           -19.464563             -3.02773 
   73           0.04897800           -19.463475             -3.02664 
   74           0.02272600           -19.465069             -3.02823 
   75           0.02641700           -19.466571             -3.02973 
   76           0.02891600           -19.467786             -3.03095 
   77           0.15965400           -19.489934              -3.0531 
   78           0.07803200           -19.485348             -3.04851 
   79           0.25342800           -19.475875             -3.03904 
   80           0.86253900           -19.467467             -3.03063 
   81           0.10005700           -19.475682             -3.03885 
   82           0.02930300           -19.479316             -3.04248 
   83           0.04890300           -19.479028             -3.04219 
   84           0.49398200           -19.468428             -3.03159 
   85           0.01492000           -19.476859             -3.04002 
   86           0.02768200           -19.476873             -3.04004 
   87           0.00742800           -19.476308             -3.03947 
   88           0.00941700           -19.476686             -3.03985 
   89           0.00779100           -19.478025             -3.04119 
   90           0.01248100           -19.480410             -3.04357 
   91           0.01583200           -19.479261             -3.04242 
   92           0.00416600           -19.477814             -3.04098 
   93           0.00952300           -19.477218             -3.04038 
   94           0.00441300           -19.477345             -3.04051 
   95           0.20630400           -19.471777             -3.03494 
   96           0.04939600           -19.479537              -3.0427 
   97           0.78868400           -19.460706             -3.02387 
   98           0.02343400           -19.478866             -3.04203 
   99           0.13380500           -19.480832               -3.044 
