  0     0.000000     0.000000     0.001353   0
  1     4.223515     0.504224     0.001850   1
  2     5.138597     0.443504     0.139451   2
  3     6.052473     0.269227     0.221137   3
  4     6.963049     0.084990     0.165135   4
  5     7.871937     0.004884    -0.000612   5
