    0          23.32814900          -153.667310                    0 
    1           7.26306800          -157.551966             -3.88466 
    2           1.23070900          -158.466997             -4.79969 
    3           0.32656000          -158.626935             -4.95962 
    4           0.29232800          -158.645793             -4.97848 
    5           0.23803500          -158.656754             -4.98944 
    6           0.19600700          -158.668156             -5.00085 
    7           0.13904300          -158.679629             -5.01232 
    8           0.13971200          -158.686451             -5.01914 
    9           0.09150900          -158.690570             -5.02326 
   10           0.09988400          -158.692171             -5.02486 
   11           0.10083200          -158.694066             -5.02676 
   12           0.09298300          -158.696228             -5.02892 
   13           0.08077700          -158.698934             -5.03162 
   14           0.06368000          -158.701467             -5.03416 
   15           0.02899100          -158.703872             -5.03656 
   16           0.03442600          -158.705212              -5.0379 
   17           0.03946500          -158.705549             -5.03824 
   18           0.02904000          -158.705619             -5.03831 
   19           0.01559000          -158.705890             -5.03858 
