0	0.000000	0.000000	-0.002461
0.05	0.0331398	0.001118714280414	-0.064647169618163
0.1	0.0662796	0.004257834060792	-0.124393268750204
0.15	0.0994194	0.009336495893238	-0.181699297396122
0.2	0.1325592	0.016273836329856	-0.236565255555918
0.25	0.165699	0.02498899192275	-0.288991143229591
0.3	0.1988388	0.035401099224024	-0.338976960417142
0.35	0.2319786	0.047429294785782	-0.38652270711857
0.4	0.2651184	0.060992715160128	-0.431628383333876
0.45	0.2982582	0.076010496899166	-0.47429398906306
0.5	0.331398	0.092401776555	-0.514519524306121
0.55	0.3645378	0.110085690679734	-0.55230498906306
0.6	0.3976776	0.128981375825472	-0.587650383333876
0.65	0.4308174	0.149007968544318	-0.62055570711857
0.7	0.4639572	0.170084605388376	-0.651020960417142
0.75	0.497097	0.19213042290975	-0.679046143229591
0.8	0.5302368	0.215064557660544	-0.704631255555917
0.85	0.5633766	0.238806146192862	-0.727776297396122
0.9	0.5965164	0.263274325058808	-0.748481268750203
0.95	0.6296562	0.288388230810486	-0.766746169618163
1	0.662796	0.314067	-0.782571
1.05	0.6958755	0.339756025233708	-0.770461424552895
1.1	0.728955	0.36503092862816	-0.757533025468644
1.15	0.7620345	0.389864623906853	-0.743785802747245
1.2	0.795114	0.41423002479328	-0.7292197563887
1.25	0.8281935	0.438100045010937	-0.713834886393008
1.3	0.861273	0.46144759828332	-0.697631192760169
1.35	0.8943525	0.484245598333923	-0.680608675490183
1.4	0.927432	0.50646695888624	-0.66276733458305
1.45	0.9605115	0.528084593663767	-0.64410717003877
1.5	0.993591	0.54907141639	-0.624628181857344
1.55	1.0266705	0.569400340788432	-0.60433037003877
1.6	1.05975	0.58904428058256	-0.58321373458305
1.65	1.0928295	0.607976149495878	-0.561278275490183
1.7	1.125909	0.62616886125188	-0.538523992760169
1.75	1.1589885	0.643595329574063	-0.514950886393008
1.8	1.192068	0.66022846818592	-0.4905589563887
1.85	1.2251475	0.676041190810948	-0.465348202747246
1.9	1.258227	0.69100641117264	-0.439318625468644
1.95	1.2913065	0.705097042994492	-0.412470224552896
2	1.324386	0.718286	-0.384803
2.05	1.3573974	0.730676637263129	-0.365880281026464
2.1	1.3904088	0.742442103692192	-0.34692694299751
2.15	1.4234202	0.753581388509303	-0.327942985913139
2.2	1.4564316	0.764093480936576	-0.308928409773351
2.25	1.489443	0.773977370196125	-0.289883214578146
2.3	1.5224544	0.783232045510064	-0.270807400327523
2.35	1.5554658	0.791856496100507	-0.251700967021484
2.4	1.5884772	0.799849711189568	-0.232563914660027
2.45	1.6214886	0.807210679999361	-0.213396243243152
2.5	1.6545	0.813938391752	-0.194197952770861
2.55	1.6875114	0.820031835669599	-0.174969043243152
2.6	1.7205228	0.825490000974272	-0.155709514660027
2.65	1.7535342	0.830311876888133	-0.136419367021484
2.7	1.7865456	0.834496452633296	-0.117098600327523
2.75	1.819557	0.838042717431875	-0.0977472145781458
2.8	1.8525684	0.840949660505984	-0.0783652097733511
2.85	1.8855798	0.843216271077737	-0.0589525859131392
2.9	1.9185912	0.844841538369248	-0.03950934299751
2.95	1.9516026	0.845824451602631	-0.0200354810264636
3	1.984614	0.846164	-0.000531
3.05	2.01763705	0.845857671166734	0.0190807679145022
3.1	2.0506601	0.844903965200646	0.0386765918380041
3.15	2.08368315	0.843303408620947	0.0582564717705058
3.2	2.1167062	0.841056527946848	0.0778204077120073
3.25	2.14972925	0.838163849697563	0.0973683996625085
3.3	2.1827523	0.834625900392302	0.11690044762201
3.35	2.21577535	0.830443206550278	0.13641655159051
3.4	2.2487984	0.825616294690704	0.155916711568011
3.45	2.28182145	0.82014569133279	0.175400927554511
3.5	2.3148445	0.81403192299575	0.194869199550011
3.55	2.34786755	0.807275516198795	0.214321527554511
3.6	2.3808906	0.799876997461136	0.233757911568011
3.65	2.41391365	0.791836893301986	0.25317835159051
3.7	2.4469367	0.783155730240558	0.27258284762201
3.75	2.47995975	0.773834034796062	0.291971399662509
3.8	2.5129828	0.763872333487712	0.311344007712007
3.85	2.54600585	0.753271152834719	0.330700671770506
3.9	2.5790289	0.742031019356294	0.350041391838004
3.95	2.61205195	0.730152459571651	0.369366167914502
4	2.645075	0.717636	0.388675
4.05	2.6781709	0.704315934328361	0.416125787594037
4.1	2.7112668	0.690100935007024	0.44275623965186
4.15	2.7443627	0.675018151778864	0.468566356173469
4.2	2.7774586	0.659094734386752	0.493556137158863
4.25	2.8105545	0.642357832573563	0.517725582608042
4.3	2.8436504	0.624834596082168	0.541074692521007
4.35	2.8767463	0.606552174655442	0.563603466897758
4.4	2.9098422	0.587537718036256	0.585311905738294
4.45	2.9429381	0.567818375967485	0.606200009042616
4.5	2.976034	0.547421298192	0.626267776810723
4.55	3.0091299	0.526373634452675	0.645515209042616
4.6	3.0422258	0.504702534492384	0.663942305738294
4.65	3.0753217	0.482435148053999	0.681549066897758
4.7	3.1084176	0.459598624880392	0.698335492521007
4.75	3.1415135	0.436220114714438	0.714301582608042
4.8	3.1746094	0.412326767299008	0.729447337158863
4.85	3.2077053	0.387945732376977	0.743772756173468
4.9	3.2408012	0.363104159691216	0.75727783965186
4.95	3.2738971	0.3378291989846	0.769962587594037
5	3.306993	0.312148	0.781827
5.05	3.3401482	0.286482707440912	0.765952742114178
5.1	3.3733034	0.261384643714176	0.74761041663739
5.15	3.4064586	0.236935638094384	0.726800023569636
5.2	3.4396138	0.213217519856128	0.703521562910916
5.25	3.472769	0.190312118274	0.67777503466123
5.3	3.5059242	0.168301262622592	0.649560438820577
5.35	3.5390794	0.147266782176496	0.618877775388958
5.4	3.5722346	0.127290506210304	0.585727044366374
5.45	3.6053898	0.108454263998608	0.550108245752823
5.5	3.638545	0.090839884816	0.512021379548306
5.55	3.6717002	0.0745291979370719	0.471466445752823
5.6	3.7048554	0.0596040326364159	0.428443444366374
5.65	3.7380106	0.0461462181886239	0.382952375388959
5.7	3.7711658	0.0342375838682879	0.334993238820577
5.75	3.804321	0.0239599589499999	0.28456603466123
5.8	3.8374762	0.015395172708352	0.231670762910916
5.85	3.8706314	0.00862505441793593	0.176307423569636
5.9	3.9037866	0.00373143335334397	0.11847601663739
5.95	3.9369418	0.000796138789167955	0.0581765421141783
6	3.970097	-0.000099	-0.004591
