0	0.000000	0.000000	0.000000
0.05	0.0190412	0.000155959977762	-0.0178015833732118
0.1	0.0380824	0.000732014126256001	-0.044124757970296
0.15	0.0571236	0.001890423768294	-0.0789695237912527
0.2	0.0761648	0.003793450226688	-0.122335880836082
0.25	0.095206	0.00660335482425	-0.174223829104783
0.3	0.1142472	0.010482398883792	-0.234633368597357
0.35	0.1332884	0.015592843728126	-0.303564499313804
0.4	0.1523296	0.022096950680064	-0.381017221254123
0.45	0.1713708	0.030156981062418	-0.466991534418314
0.5	0.190412	0.039935196198	-0.561487438806378
0.55	0.2094532	0.051593857409622	-0.664504934418314
0.6	0.2284944	0.065295226020096	-0.776044021254123
0.65	0.2475356	0.081201563352234	-0.896104699313804
0.7	0.2665768	0.099475130728848	-1.02468696859736
0.75	0.285618	0.12027818947275	-1.16179082910478
0.8	0.3046592	0.143773000906752	-1.30741628083608
0.85	0.3237004	0.170121826353666	-1.46156332379125
0.9	0.3427416	0.199486927136304	-1.6242319579703
0.95	0.3617828	0.232030564577478	-1.79542218337321
1	0.380824	0.267915	-1.975134
1.05	0.400054	0.307006043917525	-2.08931751607254
1.1	0.419284	0.3482247813062	-2.1964229725585
1.15	0.438514	0.391435101080175	-2.29645036945788
1.2	0.457744	0.4365008921536	-2.38939970677067
1.25	0.476974	0.483286043440625	-2.47527098449688
1.3	0.496204	0.5316544438554	-2.55406420263651
1.35	0.515434	0.581469982312075	-2.62577936118955
1.4	0.534664	0.6325965477248	-2.69041646015601
1.45	0.553894	0.684898029007725	-2.74797549953588
1.5	0.573124	0.738238315075	-2.79845647932917
1.55	0.592354	0.792481294840775	-2.84185939953588
1.6	0.611584	0.8474908572192	-2.87818426015601
1.65	0.630814	0.903130891124425	-2.90743106118955
1.7	0.650044	0.9592652854706	-2.9295998026365
1.75	0.669274	1.01575792917188	-2.94469048449688
1.8	0.688504	1.0724727111424	-2.95270310677067
1.85	0.707734	1.12927352029633	-2.95363766945788
1.9	0.726964	1.1860242455478	-2.9474941725585
1.95	0.746194	1.24258877581098	-2.93427261607254
2	0.765424	1.298831	-2.913973
2.05	0.7846249	1.35428768831573	-2.86095171336672
2.1	0.8038258	1.40863744610123	-2.79867314111588
2.15	0.8230267	1.46170252514109	-2.7271372832475
2.2	0.8422276	1.5133051772199	-2.64634413976157
2.25	0.8614285	1.56326765412225	-2.55629371065809
2.3	0.8806294	1.61141220763272	-2.45698599593707
2.35	0.8998303	1.65756108953589	-2.34842099559849
2.4	0.9190312	1.70153655161635	-2.23059870964236
2.45	0.9382321	1.74316084565869	-2.10351913806868
2.5	0.957433	1.7822562234475	-1.96718228087746
2.55	0.9766339	1.81864493676736	-1.82158813806868
2.6	0.9958348	1.85214923740285	-1.66673670964236
2.65	1.0150357	1.88259137713856	-1.50262799559849
2.7	1.0342366	1.90979360775908	-1.32926199593707
2.75	1.0534375	1.933578181049	-1.14663871065809
2.8	1.0726384	1.9537673487929	-0.954758139761574
2.85	1.0918393	1.97018336277536	-0.753620283247505
2.9	1.1110402	1.98264847478097	-0.543225141115886
2.95	1.1302411	1.99098493659432	-0.323572713366718
3	1.149442	1.995015	-0.094663
3.05	1.17361635	1.99490005095498	0.102494591392835
3.1	1.1977907	1.99014066866643	0.28958172579695
3.15	1.22196505	1.98098029988624	0.466598403212346
3.2	1.2461394	1.96766239136634	0.633544623639023
3.25	1.27031375	1.95043038985861	0.79042038707698
3.3	1.2944881	1.92952774211497	0.937225693526218
3.35	1.31866245	1.90519789488732	1.07396054298674
3.4	1.3428368	1.87768429492757	1.20062493545853
3.45	1.36701115	1.84723038898762	1.31721887094161
3.5	1.3911855	1.81407962381937	1.42374234943597
3.55	1.41535985	1.77847544617474	1.52019537094161
3.6	1.4395342	1.74066130280563	1.60657793545853
3.65	1.46370855	1.70088064046394	1.68289004298674
3.7	1.4878829	1.65937690590158	1.74913169352622
3.75	1.51205725	1.61639354587045	1.80530288707698
3.8	1.5362316	1.57217400712246	1.85140362363902
3.85	1.56040595	1.52696173640952	1.88743390321235
3.9	1.5845803	1.48100018048352	1.91339372579695
3.95	1.60875465	1.43453278609638	1.92928309139283
4	1.632929	1.387803	1.935102
4.05	1.65711435	1.34170044197199	1.87740131237755
4.1	1.6812997	1.29698856247939	1.82010027082062
4.15	1.70548505	1.25365769594222	1.76319887532921
4.2	1.7296704	1.21169817678051	1.70669712590332
4.25	1.75385575	1.1711003394143	1.65059502254296
4.3	1.7780411	1.1318545182636	1.59489256524811
4.35	1.80222645	1.09395104774846	1.53958975401879
4.4	1.8264118	1.0573802622889	1.48468658885499
4.45	1.85059715	1.02213249630494	1.43018306975671
4.5	1.8747825	0.988198084216625	1.37607919672394
4.55	1.89896785	0.955567360443976	1.3223749697567
4.6	1.9231532	0.924230659407024	1.26907038885499
4.65	1.94733855	0.894178315525798	1.21616545401879
4.7	1.9715239	0.865400663220327	1.16366016524811
4.75	1.99570925	0.837888036910641	1.11155452254296
4.8	2.0198946	0.811630771016768	1.05984852590332
4.85	2.04407995	0.786619199958738	1.00854217532921
4.9	2.0682653	0.762843658156581	0.95763547082062
4.95	2.09245065	0.740294480030325	0.907128412377549
5	2.116636	0.718962	0.857021
5.05	2.1408067	0.699509806770058	0.753609513538923
5.1	2.1649774	0.682480100074786	0.656572809863223
5.15	2.1891481	0.667718796951913	0.565910888972899
5.2	2.2133188	0.655071814439168	0.481623750867952
5.25	2.2374895	0.644385069574281	0.403711395548381
5.3	2.2616602	0.635504479394982	0.332173823014187
5.35	2.2858309	0.628275960939	0.267011033265369
