  185 T=     5. E= -.33252740E+03 F= -.33257033E+03 E0= -.33249141E+03  EK= 0.42934E-01 SP= 0.00E+00 SK= 0.00E+00
  186 T=     5. E= -.33252740E+03 F= -.33257078E+03 E0= -.33249165E+03  EK= 0.43376E-01 SP= 0.00E+00 SK= 0.00E+00
  187 T=     5. E= -.33252741E+03 F= -.33257017E+03 E0= -.33249081E+03  EK= 0.42762E-01 SP= 0.00E+00 SK= 0.00E+00
  188 T=     5. E= -.33252742E+03 F= -.33256864E+03 E0= -.33248900E+03  EK= 0.41214E-01 SP= 0.00E+00 SK= 0.00E+00
  189 T=     5. E= -.33252743E+03 F= -.33256624E+03 E0= -.33248630E+03  EK= 0.38809E-01 SP= 0.00E+00 SK= 0.00E+00
  190 T=     4. E= -.33252744E+03 F= -.33256306E+03 E0= -.33248279E+03  EK= 0.35624E-01 SP= 0.00E+00 SK= 0.00E+00
  191 T=     4. E= -.33252743E+03 F= -.33255925E+03 E0= -.33247862E+03  EK= 0.31822E-01 SP= 0.00E+00 SK= 0.00E+00
  192 T=     3. E= -.33252742E+03 F= -.33255510E+03 E0= -.33247408E+03  EK= 0.27680E-01 SP= 0.00E+00 SK= 0.00E+00
  193 T=     3. E= -.33252742E+03 F= -.33255093E+03 E0= -.33246951E+03  EK= 0.23506E-01 SP= 0.00E+00 SK= 0.00E+00
  194 T=     2. E= -.33252743E+03 F= -.33254694E+03 E0= -.33246513E+03  EK= 0.19510E-01 SP= 0.00E+00 SK= 0.00E+00
  195 T=     2. E= -.33252744E+03 F= -.33254316E+03 E0= -.33246097E+03  EK= 0.15714E-01 SP= 0.00E+00 SK= 0.00E+00
  196 T=     1. E= -.33252745E+03 F= -.33253947E+03 E0= -.33245692E+03  EK= 0.12017E-01 SP= 0.00E+00 SK= 0.00E+00
  197 T=     1. E= -.33252745E+03 F= -.33253582E+03 E0= -.33245294E+03  EK= 0.83759E-02 SP= 0.00E+00 SK= 0.00E+00
  198 T=     1. E= -.33252742E+03 F= -.33253240E+03 E0= -.33244922E+03  EK= 0.49761E-02 SP= 0.00E+00 SK= 0.00E+00
  199 T=     0. E= -.33252739E+03 F= -.33252964E+03 E0= -.33244621E+03  EK= 0.22476E-02 SP= 0.00E+00 SK= 0.00E+00
  200 T=     0. E= -.33252737E+03 F= -.33252806E+03 E0= -.33244446E+03  EK= 0.69155E-03 SP= 0.00E+00 SK= 0.00E+00
  201 T=     0. E= -.33252737E+03 F= -.33252800E+03 E0= -.33244430E+03  EK= 0.62234E-03 SP= 0.00E+00 SK= 0.00E+00
  202 T=     0. E= -.33252740E+03 F= -.33252939E+03 E0= -.33244571E+03  EK= 0.19963E-02 SP= 0.00E+00 SK= 0.00E+00
  203 T=     1. E= -.33252743E+03 F= -.33253187E+03 E0= -.33244831E+03  EK= 0.44462E-02 SP= 0.00E+00 SK= 0.00E+00
  204 T=     1. E= -.33252745E+03 F= -.33253495E+03 E0= -.33245164E+03  EK= 0.74990E-02 SP= 0.00E+00 SK= 0.00E+00
  205 T=     1. E= -.33252745E+03 F= -.33253827E+03 E0= -.33245533E+03  EK= 0.10828E-01 SP= 0.00E+00 SK= 0.00E+00
  206 T=     2. E= -.33252743E+03 F= -.33254180E+03 E0= -.33245932E+03  EK= 0.14369E-01 SP= 0.00E+00 SK= 0.00E+00
  207 T=     2. E= -.33252742E+03 F= -.33254566E+03 E0= -.33246370E+03  EK= 0.18238E-01 SP= 0.00E+00 SK= 0.00E+00
  208 T=     3. E= -.33252742E+03 F= -.33254993E+03 E0= -.33246852E+03  EK= 0.22511E-01 SP= 0.00E+00 SK= 0.00E+00
  209 T=     3. E= -.33252743E+03 F= -.33255449E+03 E0= -.33247360E+03  EK= 0.27058E-01 SP= 0.00E+00 SK= 0.00E+00
  210 T=     4. E= -.33252745E+03 F= -.33255898E+03 E0= -.33247856E+03  EK= 0.31533E-01 SP= 0.00E+00 SK= 0.00E+00
  211 T=     4. E= -.33252746E+03 F= -.33256298E+03 E0= -.33248296E+03  EK= 0.35528E-01 SP= 0.00E+00 SK= 0.00E+00
  212 T=     5. E= -.33252745E+03 F= -.33256619E+03 E0= -.33248648E+03  EK= 0.38745E-01 SP= 0.00E+00 SK= 0.00E+00
  213 T=     5. E= -.33252743E+03 F= -.33256851E+03 E0= -.33248905E+03  EK= 0.41079E-01 SP= 0.00E+00 SK= 0.00E+00
  214 T=     5. E= -.33252742E+03 F= -.33256997E+03 E0= -.33249070E+03  EK= 0.42556E-01 SP= 0.00E+00 SK= 0.00E+00
  215 T=     5. E= -.33252741E+03 F= -.33257060E+03 E0= -.33249147E+03  EK= 0.43188E-01 SP= 0.00E+00 SK= 0.00E+00
  216 T=     5. E= -.33252740E+03 F= -.33257030E+03 E0= -.33249130E+03  EK= 0.42895E-01 SP= 0.00E+00 SK= 0.00E+00
  217 T=     5. E= -.33252739E+03 F= -.33256893E+03 E0= -.33249006E+03  EK= 0.41540E-01 SP= 0.00E+00 SK= 0.00E+00
  218 T=     5. E= -.33252737E+03 F= -.33256645E+03 E0= -.33248769E+03  EK= 0.39080E-01 SP= 0.00E+00 SK= 0.00E+00
  219 T=     4. E= -.33252733E+03 F= -.33256300E+03 E0= -.33248436E+03  EK= 0.35670E-01 SP= 0.00E+00 SK= 0.00E+00
  220 T=     4. E= -.33252729E+03 F= -.33255895E+03 E0= -.33248044E+03  EK= 0.31657E-01 SP= 0.00E+00 SK= 0.00E+00
  221 T=     3. E= -.33252726E+03 F= -.33255469E+03 E0= -.33247632E+03  EK= 0.27430E-01 SP= 0.00E+00 SK= 0.00E+00
  222 T=     3. E= -.33252725E+03 F= -.33255048E+03 E0= -.33247224E+03  EK= 0.23230E-01 SP= 0.00E+00 SK= 0.00E+00
  223 T=     2. E= -.33252725E+03 F= -.33254634E+03 E0= -.33246822E+03  EK= 0.19092E-01 SP= 0.00E+00 SK= 0.00E+00
  224 T=     2. E= -.33252724E+03 F= -.33254219E+03 E0= -.33246418E+03  EK= 0.14949E-01 SP= 0.00E+00 SK= 0.00E+00
  225 T=     1. E= -.33252722E+03 F= -.33253804E+03 E0= -.33246012E+03  EK= 0.10821E-01 SP= 0.00E+00 SK= 0.00E+00
  226 T=     1. E= -.33252718E+03 F= -.33253413E+03 E0= -.33245629E+03  EK= 0.69498E-02 SP= 0.00E+00 SK= 0.00E+00
  227 T=     0. E= -.33252715E+03 F= -.33253091E+03 E0= -.33245311E+03  EK= 0.37614E-02 SP= 0.00E+00 SK= 0.00E+00
  228 T=     0. E= -.33252713E+03 F= -.33252882E+03 E0= -.33245105E+03  EK= 0.16871E-02 SP= 0.00E+00 SK= 0.00E+00
  229 T=     0. E= -.33252713E+03 F= -.33252810E+03 E0= -.33245034E+03  EK= 0.96490E-03 SP= 0.00E+00 SK= 0.00E+00
  230 T=     0. E= -.33252715E+03 F= -.33252871E+03 E0= -.33245095E+03  EK= 0.15549E-02 SP= 0.00E+00 SK= 0.00E+00
  231 T=     0. E= -.33252717E+03 F= -.33253039E+03 E0= -.33245261E+03  EK= 0.32188E-02 SP= 0.00E+00 SK= 0.00E+00
  232 T=     1. E= -.33252718E+03 F= -.33253288E+03 E0= -.33245506E+03  EK= 0.56965E-02 SP= 0.00E+00 SK= 0.00E+00
  233 T=     1. E= -.33252719E+03 F= -.33253603E+03 E0= -.33245815E+03  EK= 0.88453E-02 SP= 0.00E+00 SK= 0.00E+00
  234 T=     2. E= -.33252720E+03 F= -.33253984E+03 E0= -.33246189E+03  EK= 0.12638E-01 SP= 0.00E+00 SK= 0.00E+00
  235 T=     2. E= -.33252722E+03 F= -.33254425E+03 E0= -.33246621E+03  EK= 0.17028E-01 SP= 0.00E+00 SK= 0.00E+00
  236 T=     3. E= -.33252726E+03 F= -.33254907E+03 E0= -.33247093E+03  EK= 0.21810E-01 SP= 0.00E+00 SK= 0.00E+00
  237 T=     3. E= -.33252730E+03 F= -.33255389E+03 E0= -.33247565E+03  EK= 0.26598E-01 SP= 0.00E+00 SK= 0.00E+00
  238 T=     4. E= -.33252732E+03 F= -.33255830E+03 E0= -.33247993E+03  EK= 0.30970E-01 SP= 0.00E+00 SK= 0.00E+00
  239 T=     4. E= -.33252734E+03 F= -.33256200E+03 E0= -.33248350E+03  EK= 0.34661E-01 SP= 0.00E+00 SK= 0.00E+00
  240 T=     5. E= -.33252734E+03 F= -.33256500E+03 E0= -.33248636E+03  EK= 0.37654E-01 SP= 0.00E+00 SK= 0.00E+00
  241 T=     5. E= -.33252735E+03 F= -.33256743E+03 E0= -.33248864E+03  EK= 0.40081E-01 SP= 0.00E+00 SK= 0.00E+00
  242 T=     5. E= -.33252738E+03 F= -.33256938E+03 E0= -.33249043E+03  EK= 0.42009E-01 SP= 0.00E+00 SK= 0.00E+00
  243 T=     5. E= -.33252741E+03 F= -.33257069E+03 E0= -.33249155E+03  EK= 0.43279E-01 SP= 0.00E+00 SK= 0.00E+00
  244 T=     5. E= -.33252745E+03 F= -.33257098E+03 E0= -.33249163E+03  EK= 0.43529E-01 SP= 0.00E+00 SK= 0.00E+00
  245 T=     5. E= -.33252747E+03 F= -.33256989E+03 E0= -.33249031E+03  EK= 0.42417E-01 SP= 0.00E+00 SK= 0.00E+00
  246 T=     5. E= -.33252746E+03 F= -.33256734E+03 E0= -.33248749E+03  EK= 0.39875E-01 SP= 0.00E+00 SK= 0.00E+00
  247 T=     5. E= -.33252744E+03 F= -.33256367E+03 E0= -.33248352E+03  EK= 0.36230E-01 SP= 0.00E+00 SK= 0.00E+00
  248 T=     4. E= -.33252741E+03 F= -.33255948E+03 E0= -.33247901E+03  EK= 0.32071E-01 SP= 0.00E+00 SK= 0.00E+00
  249 T=     3. E= -.33252741E+03 F= -.33255536E+03 E0= -.33247454E+03  EK= 0.27951E-01 SP= 0.00E+00 SK= 0.00E+00
  250 T=     3. E= -.33252743E+03 F= -.33255154E+03 E0= -.33247036E+03  EK= 0.24112E-01 SP= 0.00E+00 SK= 0.00E+00
  251 T=     3. E= -.33252746E+03 F= -.33254790E+03 E0= -.33246634E+03  EK= 0.20443E-01 SP= 0.00E+00 SK= 0.00E+00
  252 T=     2. E= -.33252747E+03 F= -.33254414E+03 E0= -.33246221E+03  EK= 0.16672E-01 SP= 0.00E+00 SK= 0.00E+00
  253 T=     2. E= -.33252747E+03 F= -.33254014E+03 E0= -.33245782E+03  EK= 0.12670E-01 SP= 0.00E+00 SK= 0.00E+00
  254 T=     1. E= -.33252744E+03 F= -.33253608E+03 E0= -.33245339E+03  EK= 0.86402E-02 SP= 0.00E+00 SK= 0.00E+00
  255 T=     1. E= -.33252741E+03 F= -.33253247E+03 E0= -.33244942E+03  EK= 0.50584E-02 SP= 0.00E+00 SK= 0.00E+00
  256 T=     0. E= -.33252739E+03 F= -.33252983E+03 E0= -.33244646E+03  EK= 0.24402E-02 SP= 0.00E+00 SK= 0.00E+00
  257 T=     0. E= -.33252739E+03 F= -.33252848E+03 E0= -.33244484E+03  EK= 0.10876E-02 SP= 0.00E+00 SK= 0.00E+00
  258 T=     0. E= -.33252741E+03 F= -.33252841E+03 E0= -.33244458E+03  EK= 0.99702E-03 SP= 0.00E+00 SK= 0.00E+00
  259 T=     0. E= -.33252742E+03 F= -.33252939E+03 E0= -.33244549E+03  EK= 0.19646E-02 SP= 0.00E+00 SK= 0.00E+00
  260 T=     0. E= -.33252743E+03 F= -.33253121E+03 E0= -.33244740E+03  EK= 0.37838E-02 SP= 0.00E+00 SK= 0.00E+00
  261 T=     1. E= -.33252742E+03 F= -.33253379E+03 E0= -.33245022E+03  EK= 0.63703E-02 SP= 0.00E+00 SK= 0.00E+00
  262 T=     1. E= -.33252742E+03 F= -.33253714E+03 E0= -.33245397E+03  EK= 0.97214E-02 SP= 0.00E+00 SK= 0.00E+00
  263 T=     2. E= -.33252743E+03 F= -.33254119E+03 E0= -.33245855E+03  EK= 0.13761E-01 SP= 0.00E+00 SK= 0.00E+00
  264 T=     2. E= -.33252745E+03 F= -.33254568E+03 E0= -.33246364E+03  EK= 0.18227E-01 SP= 0.00E+00 SK= 0.00E+00
  265 T=     3. E= -.33252747E+03 F= -.33255018E+03 E0= -.33246875E+03  EK= 0.22715E-01 SP= 0.00E+00 SK= 0.00E+00
  266 T=     3. E= -.33252747E+03 F= -.33255434E+03 E0= -.33247347E+03  EK= 0.26871E-01 SP= 0.00E+00 SK= 0.00E+00
  267 T=     4. E= -.33252745E+03 F= -.33255802E+03 E0= -.33247763E+03  EK= 0.30570E-01 SP= 0.00E+00 SK= 0.00E+00
  268 T=     4. E= -.33252742E+03 F= -.33256135E+03 E0= -.33248135E+03  EK= 0.33928E-01 SP= 0.00E+00 SK= 0.00E+00
  269 T=     5. E= -.33252741E+03 F= -.33256452E+03 E0= -.33248482E+03  EK= 0.37108E-01 SP= 0.00E+00 SK= 0.00E+00
  270 T=     5. E= -.33252742E+03 F= -.33256750E+03 E0= -.33248802E+03  EK= 0.40074E-01 SP= 0.00E+00 SK= 0.00E+00
  271 T=     5. E= -.33252744E+03 F= -.33256992E+03 E0= -.33249061E+03  EK= 0.42472E-01 SP= 0.00E+00 SK= 0.00E+00
  272 T=     5. E= -.33252746E+03 F= -.33257122E+03 E0= -.33249204E+03  EK= 0.43766E-01 SP= 0.00E+00 SK= 0.00E+00
  273 T=     5. E= -.33252744E+03 F= -.33257098E+03 E0= -.33249191E+03  EK= 0.43539E-01 SP= 0.00E+00 SK= 0.00E+00
  274 T=     5. E= -.33252740E+03 F= -.33256917E+03 E0= -.33249020E+03  EK= 0.41772E-01 SP= 0.00E+00 SK= 0.00E+00
  275 T=     5. E= -.33252734E+03 F= -.33256622E+03 E0= -.33248737E+03  EK= 0.38880E-01 SP= 0.00E+00 SK= 0.00E+00
  276 T=     4. E= -.33252730E+03 F= -.33256277E+03 E0= -.33248406E+03  EK= 0.35478E-01 SP= 0.00E+00 SK= 0.00E+00
  277 T=     4. E= -.33252728E+03 F= -.33255931E+03 E0= -.33248074E+03  EK= 0.32026E-01 SP= 0.00E+00 SK= 0.00E+00
  278 T=     4. E= -.33252729E+03 F= -.33255589E+03 E0= -.33247749E+03  EK= 0.28603E-01 SP= 0.00E+00 SK= 0.00E+00
  279 T=     3. E= -.33252730E+03 F= -.33255225E+03 E0= -.33247401E+03  EK= 0.24955E-01 SP= 0.00E+00 SK= 0.00E+00
  280 T=     3. E= -.33252729E+03 F= -.33254808E+03 E0= -.33246999E+03  EK= 0.20795E-01 SP= 0.00E+00 SK= 0.00E+00
  281 T=     2. E= -.33252725E+03 F= -.33254338E+03 E0= -.33246540E+03  EK= 0.16121E-01 SP= 0.00E+00 SK= 0.00E+00
  282 T=     1. E= -.33252721E+03 F= -.33253854E+03 E0= -.33246066E+03  EK= 0.11330E-01 SP= 0.00E+00 SK= 0.00E+00
  283 T=     1. E= -.33252716E+03 F= -.33253422E+03 E0= -.33245641E+03  EK= 0.70590E-02 SP= 0.00E+00 SK= 0.00E+00
  284 T=     0. E= -.33252714E+03 F= -.33253101E+03 E0= -.33245325E+03  EK= 0.38684E-02 SP= 0.00E+00 SK= 0.00E+00
  285 T=     0. E= -.33252714E+03 F= -.33252915E+03 E0= -.33245141E+03  EK= 0.20030E-02 SP= 0.00E+00 SK= 0.00E+00
  286 T=     0. E= -.33252716E+03 F= -.33252853E+03 E0= -.33245079E+03  EK= 0.13706E-02 SP= 0.00E+00 SK= 0.00E+00
  287 T=     0. E= -.33252717E+03 F= -.33252890E+03 E0= -.33245114E+03  EK= 0.17310E-02 SP= 0.00E+00 SK= 0.00E+00
  288 T=     0. E= -.33252717E+03 F= -.33253010E+03 E0= -.33245229E+03  EK= 0.29281E-02 SP= 0.00E+00 SK= 0.00E+00
  289 T=     1. E= -.33252716E+03 F= -.33253215E+03 E0= -.33245428E+03  EK= 0.49857E-02 SP= 0.00E+00 SK= 0.00E+00
  290 T=     1. E= -.33252717E+03 F= -.33253517E+03 E0= -.33245723E+03  EK= 0.80024E-02 SP= 0.00E+00 SK= 0.00E+00
  291 T=     1. E= -.33252719E+03 F= -.33253914E+03 E0= -.33246112E+03  EK= 0.11946E-01 SP= 0.00E+00 SK= 0.00E+00
  292 T=     2. E= -.33252724E+03 F= -.33254376E+03 E0= -.33246566E+03  EK= 0.16525E-01 SP= 0.00E+00 SK= 0.00E+00
  293 T=     3. E= -.33252728E+03 F= -.33254854E+03 E0= -.33247035E+03  EK= 0.21266E-01 SP= 0.00E+00 SK= 0.00E+00
  294 T=     3. E= -.33252730E+03 F= -.33255303E+03 E0= -.33247476E+03  EK= 0.25729E-01 SP= 0.00E+00 SK= 0.00E+00
  295 T=     4. E= -.33252730E+03 F= -.33255702E+03 E0= -.33247866E+03  EK= 0.29719E-01 SP= 0.00E+00 SK= 0.00E+00
  296 T=     4. E= -.33252730E+03 F= -.33256060E+03 E0= -.33248215E+03  EK= 0.33302E-01 SP= 0.00E+00 SK= 0.00E+00
  297 T=     5. E= -.33252731E+03 F= -.33256394E+03 E0= -.33248539E+03  EK= 0.36628E-01 SP= 0.00E+00 SK= 0.00E+00
  298 T=     5. E= -.33252735E+03 F= -.33256703E+03 E0= -.33248836E+03  EK= 0.39684E-01 SP= 0.00E+00 SK= 0.00E+00
  299 T=     5. E= -.33252739E+03 F= -.33256956E+03 E0= -.33249075E+03  EK= 0.42170E-01 SP= 0.00E+00 SK= 0.00E+00
  300 T=     5. E= -.33252744E+03 F= -.33257104E+03 E0= -.33249205E+03  EK= 0.43607E-01 SP= 0.00E+00 SK= 0.00E+00
  301 T=     5. E= -.33252745E+03 F= -.33257107E+03 E0= -.33249186E+03  EK= 0.43616E-01 SP= 0.00E+00 SK= 0.00E+00
  302 T=     5. E= -.33252745E+03 F= -.33256961E+03 E0= -.33249015E+03  EK= 0.42165E-01 SP= 0.00E+00 SK= 0.00E+00
  303 T=     5. E= -.33252743E+03 F= -.33256702E+03 E0= -.33248726E+03  EK= 0.39596E-01 SP= 0.00E+00 SK= 0.00E+00
  304 T=     5. E= -.33252741E+03 F= -.33256384E+03 E0= -.33248374E+03  EK= 0.36426E-01 SP= 0.00E+00 SK= 0.00E+00
  305 T=     4. E= -.33252742E+03 F= -.33256047E+03 E0= -.33248000E+03  EK= 0.33046E-01 SP= 0.00E+00 SK= 0.00E+00
  306 T=     4. E= -.33252745E+03 F= -.33255700E+03 E0= -.33247615E+03  EK= 0.29548E-01 SP= 0.00E+00 SK= 0.00E+00
  307 T=     3. E= -.33252747E+03 F= -.33255326E+03 E0= -.33247203E+03  EK= 0.25789E-01 SP= 0.00E+00 SK= 0.00E+00
  308 T=     3. E= -.33252747E+03 F= -.33254910E+03 E0= -.33246748E+03  EK= 0.21625E-01 SP= 0.00E+00 SK= 0.00E+00
  309 T=     2. E= -.33252746E+03 F= -.33254459E+03 E0= -.33246260E+03  EK= 0.17136E-01 SP= 0.00E+00 SK= 0.00E+00
  310 T=     2. E= -.33252743E+03 F= -.33254010E+03 E0= -.33245773E+03  EK= 0.12670E-01 SP= 0.00E+00 SK= 0.00E+00
  311 T=     1. E= -.33252742E+03 F= -.33253610E+03 E0= -.33245337E+03  EK= 0.86879E-02 SP= 0.00E+00 SK= 0.00E+00
  312 T=     1. E= -.33252741E+03 F= -.33253295E+03 E0= -.33244988E+03  EK= 0.55385E-02 SP= 0.00E+00 SK= 0.00E+00
  313 T=     0. E= -.33252742E+03 F= -.33253075E+03 E0= -.33244738E+03  EK= 0.33276E-02 SP= 0.00E+00 SK= 0.00E+00
  314 T=     0. E= -.33252743E+03 F= -.33252941E+03 E0= -.33244581E+03  EK= 0.19777E-02 SP= 0.00E+00 SK= 0.00E+00
  315 T=     0. E= -.33252742E+03 F= -.33252884E+03 E0= -.33244511E+03  EK= 0.14115E-02 SP= 0.00E+00 SK= 0.00E+00
  316 T=     0. E= -.33252741E+03 F= -.33252911E+03 E0= -.33244537E+03  EK= 0.16996E-02 SP= 0.00E+00 SK= 0.00E+00
  317 T=     0. E= -.33252740E+03 F= -.33253043E+03 E0= -.33244682E+03  EK= 0.30377E-02 SP= 0.00E+00 SK= 0.00E+00
  318 T=     1. E= -.33252740E+03 F= -.33253296E+03 E0= -.33244961E+03  EK= 0.55630E-02 SP= 0.00E+00 SK= 0.00E+00
  319 T=     1. E= -.33252742E+03 F= -.33253658E+03 E0= -.33245360E+03  EK= 0.91593E-02 SP= 0.00E+00 SK= 0.00E+00
  320 T=     2. E= -.33252745E+03 F= -.33254087E+03 E0= -.33245834E+03  EK= 0.13420E-01 SP= 0.00E+00 SK= 0.00E+00
  321 T=     2. E= -.33252747E+03 F= -.33254529E+03 E0= -.33246325E+03  EK= 0.17815E-01 SP= 0.00E+00 SK= 0.00E+00
  322 T=     3. E= -.33252747E+03 F= -.33254942E+03 E0= -.33246789E+03  EK= 0.21953E-01 SP= 0.00E+00 SK= 0.00E+00
  323 T=     3. E= -.33252745E+03 F= -.33255319E+03 E0= -.33247215E+03  EK= 0.25742E-01 SP= 0.00E+00 SK= 0.00E+00
  324 T=     4. E= -.33252743E+03 F= -.33255677E+03 E0= -.33247616E+03  EK= 0.29347E-01 SP= 0.00E+00 SK= 0.00E+00
  325 T=     4. E= -.33252741E+03 F= -.33256038E+03 E0= -.33248015E+03  EK= 0.32964E-01 SP= 0.00E+00 SK= 0.00E+00
  326 T=     5. E= -.33252742E+03 F= -.33256400E+03 E0= -.33248409E+03  EK= 0.36579E-01 SP= 0.00E+00 SK= 0.00E+00
  327 T=     5. E= -.33252744E+03 F= -.33256732E+03 E0= -.33248767E+03  EK= 0.39874E-01 SP= 0.00E+00 SK= 0.00E+00
  328 T=     5. E= -.33252746E+03 F= -.33256980E+03 E0= -.33249037E+03  EK= 0.42344E-01 SP= 0.00E+00 SK= 0.00E+00
  329 T=     5. E= -.33252745E+03 F= -.33257101E+03 E0= -.33249176E+03  EK= 0.43558E-01 SP= 0.00E+00 SK= 0.00E+00
  330 T=     5. E= -.33252742E+03 F= -.33257079E+03 E0= -.33249171E+03  EK= 0.43375E-01 SP= 0.00E+00 SK= 0.00E+00
  331 T=     5. E= -.33252738E+03 F= -.33256935E+03 E0= -.33249041E+03  EK= 0.41969E-01 SP= 0.00E+00 SK= 0.00E+00
  332 T=     5. E= -.33252735E+03 F= -.33256703E+03 E0= -.33248823E+03  EK= 0.39681E-01 SP= 0.00E+00 SK= 0.00E+00
  333 T=     5. E= -.33252733E+03 F= -.33256412E+03 E0= -.33248546E+03  EK= 0.36796E-01 SP= 0.00E+00 SK= 0.00E+00
  334 T=     4. E= -.33252732E+03 F= -.33256074E+03 E0= -.33248222E+03  EK= 0.33429E-01 SP= 0.00E+00 SK= 0.00E+00
  335 T=     4. E= -.33252730E+03 F= -.33255688E+03 E0= -.33247849E+03  EK= 0.29577E-01 SP= 0.00E+00 SK= 0.00E+00
  336 T=     3. E= -.33252728E+03 F= -.33255255E+03 E0= -.33247429E+03  EK= 0.25270E-01 SP= 0.00E+00 SK= 0.00E+00
  337 T=     3. E= -.33252726E+03 F= -.33254793E+03 E0= -.33246980E+03  EK= 0.20677E-01 SP= 0.00E+00 SK= 0.00E+00
  338 T=     2. E= -.33252723E+03 F= -.33254332E+03 E0= -.33246529E+03  EK= 0.16091E-01 SP= 0.00E+00 SK= 0.00E+00
  339 T=     1. E= -.33252721E+03 F= -.33253903E+03 E0= -.33246110E+03  EK= 0.11824E-01 SP= 0.00E+00 SK= 0.00E+00
  340 T=     1. E= -.33252719E+03 F= -.33253530E+03 E0= -.33245745E+03  EK= 0.81040E-02 SP= 0.00E+00 SK= 0.00E+00
  341 T=     1. E= -.33252718E+03 F= -.33253223E+03 E0= -.33245444E+03  EK= 0.50479E-02 SP= 0.00E+00 SK= 0.00E+00
  342 T=     0. E= -.33252717E+03 F= -.33252991E+03 E0= -.33245215E+03  EK= 0.27386E-02 SP= 0.00E+00 SK= 0.00E+00
  343 T=     0. E= -.33252715E+03 F= -.33252847E+03 E0= -.33245073E+03  EK= 0.13173E-02 SP= 0.00E+00 SK= 0.00E+00
  344 T=     0. E= -.33252714E+03 F= -.33252814E+03 E0= -.33245040E+03  EK= 0.10016E-02 SP= 0.00E+00 SK= 0.00E+00
  345 T=     0. E= -.33252714E+03 F= -.33252913E+03 E0= -.33245136E+03  EK= 0.19933E-02 SP= 0.00E+00 SK= 0.00E+00
  346 T=     1. E= -.33252716E+03 F= -.33253148E+03 E0= -.33245367E+03  EK= 0.43271E-02 SP= 0.00E+00 SK= 0.00E+00
  347 T=     1. E= -.33252719E+03 F= -.33253497E+03 E0= -.33245709E+03  EK= 0.77781E-02 SP= 0.00E+00 SK= 0.00E+00
  348 T=     1. E= -.33252723E+03 F= -.33253915E+03 E0= -.33246119E+03  EK= 0.11915E-01 SP= 0.00E+00 SK= 0.00E+00
  349 T=     2. E= -.33252726E+03 F= -.33254353E+03 E0= -.33246550E+03  EK= 0.16277E-01 SP= 0.00E+00 SK= 0.00E+00
  350 T=     3. E= -.33252727E+03 F= -.33254784E+03 E0= -.33246970E+03  EK= 0.20566E-01 SP= 0.00E+00 SK= 0.00E+00
  351 T=     3. E= -.33252727E+03 F= -.33255197E+03 E0= -.33247374E+03  EK= 0.24701E-01 SP= 0.00E+00 SK= 0.00E+00
  352 T=     4. E= -.33252728E+03 F= -.33255602E+03 E0= -.33247769E+03  EK= 0.28739E-01 SP= 0.00E+00 SK= 0.00E+00
  353 T=     4. E= -.33252730E+03 F= -.33255999E+03 E0= -.33248155E+03  EK= 0.32692E-01 SP= 0.00E+00 SK= 0.00E+00
  354 T=     5. E= -.33252734E+03 F= -.33256374E+03 E0= -.33248518E+03  EK= 0.36404E-01 SP= 0.00E+00 SK= 0.00E+00
  355 T=     5. E= -.33252737E+03 F= -.33256693E+03 E0= -.33248824E+03  EK= 0.39560E-01 SP= 0.00E+00 SK= 0.00E+00
  356 T=     5. E= -.33252740E+03 F= -.33256922E+03 E0= -.33249038E+03  EK= 0.41816E-01 SP= 0.00E+00 SK= 0.00E+00
  357 T=     5. E= -.33252742E+03 F= -.33257037E+03 E0= -.33249136E+03  EK= 0.42956E-01 SP= 0.00E+00 SK= 0.00E+00
  358 T=     5. E= -.33252743E+03 F= -.33257038E+03 E0= -.33249116E+03  EK= 0.42956E-01 SP= 0.00E+00 SK= 0.00E+00
  359 T=     5. E= -.33252743E+03 F= -.33256938E+03 E0= -.33248990E+03  EK= 0.41943E-01 SP= 0.00E+00 SK= 0.00E+00
  360 T=     5. E= -.33252744E+03 F= -.33256752E+03 E0= -.33248775E+03  EK= 0.40077E-01 SP= 0.00E+00 SK= 0.00E+00
  361 T=     5. E= -.33252745E+03 F= -.33256492E+03 E0= -.33248483E+03  EK= 0.37467E-01 SP= 0.00E+00 SK= 0.00E+00
  362 T=     4. E= -.33252746E+03 F= -.33256165E+03 E0= -.33248120E+03  EK= 0.34190E-01 SP= 0.00E+00 SK= 0.00E+00
  363 T=     4. E= -.33252746E+03 F= -.33255782E+03 E0= -.33247700E+03  EK= 0.30362E-01 SP= 0.00E+00 SK= 0.00E+00
  364 T=     3. E= -.33252745E+03 F= -.33255363E+03 E0= -.33247243E+03  EK= 0.26177E-01 SP= 0.00E+00 SK= 0.00E+00
  365 T=     3. E= -.33252744E+03 F= -.33254933E+03 E0= -.33246777E+03  EK= 0.21890E-01 SP= 0.00E+00 SK= 0.00E+00
  366 T=     2. E= -.33252744E+03 F= -.33254516E+03 E0= -.33246324E+03  EK= 0.17714E-01 SP= 0.00E+00 SK= 0.00E+00
  367 T=     2. E= -.33252745E+03 F= -.33254121E+03 E0= -.33245896E+03  EK= 0.13757E-01 SP= 0.00E+00 SK= 0.00E+00
  368 T=     1. E= -.33252745E+03 F= -.33253749E+03 E0= -.33245492E+03  EK= 0.10039E-01 SP= 0.00E+00 SK= 0.00E+00
