    0           0.26269600          -128.150422                    0 
    1           0.25909100          -128.151304          -0.00088255 
    2           0.21610900          -128.158517          -0.00809548 
    3           0.10249000          -128.165792           -0.0153705 
    4           0.07286500          -128.168417            -0.017995 
    5           0.03942100          -128.170121           -0.0196993 
    6           0.06639900          -128.170481           -0.0200589 
    7           0.01758900          -128.171150           -0.0207288 
    8           0.02099400          -128.171500           -0.0210786 
    9           0.01781400          -128.171779            -0.021357 
   10           0.02023000          -128.172381           -0.0219593 
   11           0.64320900          -128.080805            0.0696168 
   12           0.45385900          -128.162956           -0.0125339 
   13           0.24081700          -128.167746           -0.0173244 
   14           0.06401800          -128.172572           -0.0221503 
   15           0.03903700          -128.173338           -0.0229168 
   16           0.03375800          -128.173344           -0.0229225 
   17           0.02377800          -128.173114           -0.0226925 
   18           0.01377700          -128.173189           -0.0227668 
   19           0.00614500          -128.173340           -0.0229188 
   20           0.00463000          -128.173459           -0.0230377 
   21           0.00669200          -128.173666           -0.0232446 
   22           0.01100300          -128.173978           -0.0235563 
   23           0.07628800          -128.174838            -0.024416 
   24           0.06879200          -128.175943           -0.0255215 
   25           0.01679200          -128.175041           -0.0246195 
   26           0.11648100          -128.167772           -0.0173506 
   27           0.09438800          -128.169220           -0.0187988 
   28           0.12436400          -128.163149           -0.0127272 
   29           0.18257100          -128.163972           -0.0135499 
   30           0.05502900          -128.167371           -0.0169488 
   31           0.01322500          -128.167301           -0.0168789 
   32           0.02951900          -128.166995           -0.0165729 
   33           0.86979000          -128.071647            0.0787747 
   34           1.63269400          -128.074540             0.075882 
   35           1.69210700          -127.956874             0.193547 
   36           1.08010800          -128.031764             0.118658 
   37           1.61697900          -128.141999           0.00842225 
   38           0.22334200          -128.140599           0.00982264 
   39           0.19159200          -128.142034           0.00838761 
   40           1.46875100          -128.145396           0.00502574 
   41           1.38312700          -128.145873           0.00454839 
   42           0.44989700          -128.122677            0.0277448 
   43           0.25682600          -128.140430           0.00999213 
   44           0.22561300          -128.143138           0.00728346 
   45           0.39224800          -128.147183           0.00323905 
   46           0.52847400          -128.155910          -0.00548848 
   47           0.16568000          -128.136878            0.0135433 
   48           0.07525400          -128.138288            0.0121333 
   49           0.11832600          -128.139294            0.0111279 
   50           0.09410100          -128.139221            0.0112002 
   51           0.08658300          -128.137210            0.0132114 
   52           0.07915000          -128.129333            0.0210885 
   53           0.37062900          -128.065490            0.0849316 
   54           0.21307300          -128.088525             0.061897 
   55           0.17812700          -128.090987            0.0594345 
   56           0.11091700          -128.090398            0.0600237 
   57           0.10421700          -128.082973            0.0674489 
   58           1.19457700          -128.029528             0.120894 
   59           0.18740500          -128.085255            0.0651665 
   60           0.11887400          -128.094308             0.056114 
   61           0.09833700          -128.099246            0.0511753 
   62           0.07704600          -128.099414            0.0510074 
   63           0.08181400          -128.097198            0.0532233 
   64           0.08585900          -128.092976             0.057446 
   65           0.08695400          -128.080922            0.0695001 
   66           0.12247300          -128.044696             0.105725 
   67           0.15018300          -128.038207             0.112215 
   68           0.10111500          -128.043000             0.107422 
   69           0.08579500          -128.041539             0.108883 
   70           0.09528300          -128.034186             0.116235 
   71           0.08595700          -128.019586             0.130836 
   72           1.49152400          -127.980907             0.169515 
   73           0.11157300          -128.040136             0.110286 
   74           0.10894700          -128.049784             0.100637 
   75           0.09170000          -128.057413            0.0930083 
   76           0.08733300          -128.056604            0.0938179 
   77           0.09133000          -128.046879             0.103543 
   78           0.09615100          -128.041082             0.109339 
   79           0.09087000          -128.030928             0.119494 
   80           0.10348900          -128.022696             0.127725 
   81           0.10088200          -127.987817             0.162604 
   82           0.18698500          -127.955758             0.194664 
   83           0.12090900          -127.960735             0.189686 
   84           0.11729400          -127.959622               0.1908 
